split_pair,left_split,right_split,left_example_id,right_example_id,left_seed_id,right_seed_id,left_concept_group_id,right_concept_group_id,left_source_name,right_source_name,left_prompt,right_prompt,similarity,human_decision,human_notes
test__validation,test,validation,highd_instructions__multiple_choice__l1__0004__aug_00020__generation,highd_instructions__multiple_choice__l2__0003__aug_00058__generation,highd_instructions__multiple_choice__l1__0004,highd_instructions__multiple_choice__l2__0003,highd_instructions__concept__a8aab85457e1cbec,highd_instructions__concept__b1408799c58f4d91,highD_instructions,highD_instructions,"Dataset context:
Vehicle trajectories in the highD dataset were recorded at a sampling rate of 25 Hz.

Question:
In the context of the highD dataset, what does a sampling rate of 25 Hz indicate?

Options:
A. 25 vehicles recorded per hour
B. 25 minutes of footage
C. 25 trajectory samples each second
D. 25 cameras were used

Please provide the correct option and a concise explanation.","Dataset context:
Vehicle trajectories in the highD dataset are sampled at 25 Hz and include position-based motion variables such as speed and acceleration.

Question:
In the context of the highD dataset, what does a 25 Hz sampling rate tell us about how well motion variables like speed and acceleration can be determined?

Options:
A. It indicates that data were collected once every 25 seconds
B. It supports precise determination of kinematic variables, including speed and acceleration
C. It limits the dataset to static vehicle counts only
D. It restricts the dataset to qualitative observations

Please provide the correct option and a concise explanation.",0.901415,pending,
test__validation,test,validation,highd_instructions__multiple_choice__l1__0004__aug_00020__generation,highd_instructions__multiple_choice__l2__0003__aug_00052__generation,highd_instructions__multiple_choice__l1__0004,highd_instructions__multiple_choice__l2__0003,highd_instructions__concept__a8aab85457e1cbec,highd_instructions__concept__b1408799c58f4d91,highD_instructions,highD_instructions,"Dataset context:
Vehicle trajectories in the highD dataset were recorded at a sampling rate of 25 Hz.

Question:
In the context of the highD dataset, what does a sampling rate of 25 Hz indicate?

Options:
A. 25 vehicles recorded per hour
B. 25 minutes of footage
C. 25 trajectory samples each second
D. 25 cameras were used

Please provide the correct option and a concise explanation.","Dataset context:
Vehicle trajectories in the highD dataset are sampled at 25 Hz and include position-based motion variables such as speed and acceleration.

Question:
In the context of the highD dataset, what does a 25 Hz sampling rate tell us about how well motion variables like speed and acceleration can be determined?

Options:
A. It indicates that data were collected once every 25 seconds
B. It supports precise determination of kinematic variables, including speed and acceleration
C. It limits the dataset to static vehicle counts only
D. It restricts the dataset to qualitative observations

Please provide the correct option and a concise explanation.",0.901415,pending,
test__validation,test,validation,highd_instructions__multiple_choice__l1__0004__aug_00010__generation,highd_instructions__multiple_choice__l2__0003__aug_00058__generation,highd_instructions__multiple_choice__l1__0004,highd_instructions__multiple_choice__l2__0003,highd_instructions__concept__a8aab85457e1cbec,highd_instructions__concept__b1408799c58f4d91,highD_instructions,highD_instructions,"Dataset context:
Vehicle trajectories in the highD dataset were recorded at a sampling rate of 25 Hz.

Question:
In the context of the highD dataset, what does a sampling rate of 25 Hz indicate?

Options:
A. 25 vehicles recorded per hour
B. 25 minutes of footage
C. 25 trajectory samples each second
D. 25 cameras were used

Please provide the correct option and a concise explanation.","Dataset context:
Vehicle trajectories in the highD dataset are sampled at 25 Hz and include position-based motion variables such as speed and acceleration.

Question:
In the context of the highD dataset, what does a 25 Hz sampling rate tell us about how well motion variables like speed and acceleration can be determined?

Options:
A. It indicates that data were collected once every 25 seconds
B. It supports precise determination of kinematic variables, including speed and acceleration
C. It limits the dataset to static vehicle counts only
D. It restricts the dataset to qualitative observations

Please provide the correct option and a concise explanation.",0.901415,pending,
test__validation,test,validation,highd_instructions__multiple_choice__l1__0004__aug_00010__generation,highd_instructions__multiple_choice__l2__0003__aug_00052__generation,highd_instructions__multiple_choice__l1__0004,highd_instructions__multiple_choice__l2__0003,highd_instructions__concept__a8aab85457e1cbec,highd_instructions__concept__b1408799c58f4d91,highD_instructions,highD_instructions,"Dataset context:
Vehicle trajectories in the highD dataset were recorded at a sampling rate of 25 Hz.

Question:
In the context of the highD dataset, what does a sampling rate of 25 Hz indicate?

Options:
A. 25 vehicles recorded per hour
B. 25 minutes of footage
C. 25 trajectory samples each second
D. 25 cameras were used

Please provide the correct option and a concise explanation.","Dataset context:
Vehicle trajectories in the highD dataset are sampled at 25 Hz and include position-based motion variables such as speed and acceleration.

Question:
In the context of the highD dataset, what does a 25 Hz sampling rate tell us about how well motion variables like speed and acceleration can be determined?

Options:
A. It indicates that data were collected once every 25 seconds
B. It supports precise determination of kinematic variables, including speed and acceleration
C. It limits the dataset to static vehicle counts only
D. It restricts the dataset to qualitative observations

Please provide the correct option and a concise explanation.",0.901415,pending,
test__validation,test,validation,tlc_trip_instructions__short_answer__l2__0001__original__generation,tlc_trip_instructions__short_answer__l1__0001__aug_00022__generation,tlc_trip_instructions__short_answer__l2__0001,tlc_trip_instructions__short_answer__l1__0001,tlc_trip_instructions__concept__7a91891160410e07,tlc_trip_instructions__concept__33b139cb4069c24a,tlc_trip_instructions,tlc_trip_instructions,"Dataset context:
TLC trip data describes real passenger movements across New York City made by yellow taxis, green taxis, and for-hire vehicles (FHVs).

Question:
By combining the covered city and the types of services included, whose travel behavior does the TLC trip data primarily represent?

Please provide a concise answer grounded in the dataset information.","Dataset context:
Each record in the TLC trip data corresponds to a real-world ride taken by a passenger in a New York City taxi or FHV.

Question:
TLC trip data provides insight into which aspect of how people travel in NYC?

Please provide a concise answer grounded in the dataset information.",0.901456,pending,
test__validation,test,validation,highd_instructions__multiple_choice__l1__0004__aug_00018__generation,highd_instructions__multiple_choice__l2__0003__aug_00052__generation,highd_instructions__multiple_choice__l1__0004,highd_instructions__multiple_choice__l2__0003,highd_instructions__concept__a8aab85457e1cbec,highd_instructions__concept__b1408799c58f4d91,highD_instructions,highD_instructions,"Dataset context:
Vehicle trajectories in the highD dataset were recorded at a sampling rate of 25 Hz.

Question:
In the context of the highD dataset, what does a sampling rate of 25 Hz indicate?

Options:
A. 25 vehicles recorded per hour
B. 25 trajectory samples each second
C. 25 minutes of footage
D. 25 cameras were used

Please provide the correct option and a concise explanation.","Dataset context:
Vehicle trajectories in the highD dataset are sampled at 25 Hz and include position-based motion variables such as speed and acceleration.

Question:
In the context of the highD dataset, what does a 25 Hz sampling rate tell us about how well motion variables like speed and acceleration can be determined?

Options:
A. It indicates that data were collected once every 25 seconds
B. It supports precise determination of kinematic variables, including speed and acceleration
C. It limits the dataset to static vehicle counts only
D. It restricts the dataset to qualitative observations

Please provide the correct option and a concise explanation.",0.901577,pending,
test__validation,test,validation,highd_instructions__multiple_choice__l1__0004__aug_00018__generation,highd_instructions__multiple_choice__l2__0003__aug_00058__generation,highd_instructions__multiple_choice__l1__0004,highd_instructions__multiple_choice__l2__0003,highd_instructions__concept__a8aab85457e1cbec,highd_instructions__concept__b1408799c58f4d91,highD_instructions,highD_instructions,"Dataset context:
Vehicle trajectories in the highD dataset were recorded at a sampling rate of 25 Hz.

Question:
In the context of the highD dataset, what does a sampling rate of 25 Hz indicate?

Options:
A. 25 vehicles recorded per hour
B. 25 trajectory samples each second
C. 25 minutes of footage
D. 25 cameras were used

Please provide the correct option and a concise explanation.","Dataset context:
Vehicle trajectories in the highD dataset are sampled at 25 Hz and include position-based motion variables such as speed and acceleration.

Question:
In the context of the highD dataset, what does a 25 Hz sampling rate tell us about how well motion variables like speed and acceleration can be determined?

Options:
A. It indicates that data were collected once every 25 seconds
B. It supports precise determination of kinematic variables, including speed and acceleration
C. It limits the dataset to static vehicle counts only
D. It restricts the dataset to qualitative observations

Please provide the correct option and a concise explanation.",0.901577,pending,
test__validation,test,validation,highd_instructions__multiple_choice__l1__0004__aug_00008__generation,highd_instructions__multiple_choice__l2__0003__aug_00052__generation,highd_instructions__multiple_choice__l1__0004,highd_instructions__multiple_choice__l2__0003,highd_instructions__concept__a8aab85457e1cbec,highd_instructions__concept__b1408799c58f4d91,highD_instructions,highD_instructions,"Dataset context:
Vehicle trajectories in the highD dataset were recorded at a sampling rate of 25 Hz.

Question:
In the context of the highD dataset, what does a sampling rate of 25 Hz indicate?

Options:
A. 25 vehicles recorded per hour
B. 25 trajectory samples each second
C. 25 minutes of footage
D. 25 cameras were used

Please provide the correct option and a concise explanation.","Dataset context:
Vehicle trajectories in the highD dataset are sampled at 25 Hz and include position-based motion variables such as speed and acceleration.

Question:
In the context of the highD dataset, what does a 25 Hz sampling rate tell us about how well motion variables like speed and acceleration can be determined?

Options:
A. It indicates that data were collected once every 25 seconds
B. It supports precise determination of kinematic variables, including speed and acceleration
C. It limits the dataset to static vehicle counts only
D. It restricts the dataset to qualitative observations

Please provide the correct option and a concise explanation.",0.901577,pending,
test__validation,test,validation,highd_instructions__multiple_choice__l1__0004__aug_00008__generation,highd_instructions__multiple_choice__l2__0003__aug_00058__generation,highd_instructions__multiple_choice__l1__0004,highd_instructions__multiple_choice__l2__0003,highd_instructions__concept__a8aab85457e1cbec,highd_instructions__concept__b1408799c58f4d91,highD_instructions,highD_instructions,"Dataset context:
Vehicle trajectories in the highD dataset were recorded at a sampling rate of 25 Hz.

Question:
In the context of the highD dataset, what does a sampling rate of 25 Hz indicate?

Options:
A. 25 vehicles recorded per hour
B. 25 trajectory samples each second
C. 25 minutes of footage
D. 25 cameras were used

Please provide the correct option and a concise explanation.","Dataset context:
Vehicle trajectories in the highD dataset are sampled at 25 Hz and include position-based motion variables such as speed and acceleration.

Question:
In the context of the highD dataset, what does a 25 Hz sampling rate tell us about how well motion variables like speed and acceleration can be determined?

Options:
A. It indicates that data were collected once every 25 seconds
B. It supports precise determination of kinematic variables, including speed and acceleration
C. It limits the dataset to static vehicle counts only
D. It restricts the dataset to qualitative observations

Please provide the correct option and a concise explanation.",0.901577,pending,
test__validation,test,validation,highd_instructions__multiple_choice__l1__0004__aug_00093__generation,highd_instructions__multiple_choice__l2__0003__aug_00051__generation,highd_instructions__multiple_choice__l1__0004,highd_instructions__multiple_choice__l2__0003,highd_instructions__concept__a8aab85457e1cbec,highd_instructions__concept__b1408799c58f4d91,highD_instructions,highD_instructions,"Dataset context:
Vehicle trajectories in the highD dataset were recorded at a sampling rate of 25 Hz.

Question:
Regarding the highD dataset, what is meant by having a 25 Hz sampling rate?

Options:
A. 25 vehicles recorded per hour
B. 25 cameras were used
C. 25 samples every second
D. 25 minutes of footage

Please provide the correct option and a concise explanation.","Dataset context:
Vehicle trajectories in the highD dataset are sampled at 25 Hz and include position-based motion variables such as speed and acceleration.

Question:
In the context of the highD dataset, what does a 25 Hz sampling rate tell us about how well motion variables like speed and acceleration can be determined?

Options:
A. It indicates that data were collected once every 25 seconds
B. It enables accurate calculation of motion-related variables such as speed and acceleration
C. It limits the dataset to static vehicle counts only
D. It restricts the dataset to qualitative observations

Please provide the correct option and a concise explanation.",0.901688,pending,
test__validation,test,validation,highd_instructions__multiple_choice__l1__0004__aug_00093__generation,highd_instructions__multiple_choice__l2__0003__aug_00057__generation,highd_instructions__multiple_choice__l1__0004,highd_instructions__multiple_choice__l2__0003,highd_instructions__concept__a8aab85457e1cbec,highd_instructions__concept__b1408799c58f4d91,highD_instructions,highD_instructions,"Dataset context:
Vehicle trajectories in the highD dataset were recorded at a sampling rate of 25 Hz.

Question:
Regarding the highD dataset, what is meant by having a 25 Hz sampling rate?

Options:
A. 25 vehicles recorded per hour
B. 25 cameras were used
C. 25 samples every second
D. 25 minutes of footage

Please provide the correct option and a concise explanation.","Dataset context:
Vehicle trajectories in the highD dataset are sampled at 25 Hz and include position-based motion variables such as speed and acceleration.

Question:
In the context of the highD dataset, what does a 25 Hz sampling rate tell us about how well motion variables like speed and acceleration can be determined?

Options:
A. It indicates that data were collected once every 25 seconds
B. It enables accurate calculation of motion-related variables such as speed and acceleration
C. It limits the dataset to static vehicle counts only
D. It restricts the dataset to qualitative observations

Please provide the correct option and a concise explanation.",0.901688,pending,
test__validation,test,validation,highd_instructions__multiple_choice__l1__0004__aug_00083__generation,highd_instructions__multiple_choice__l2__0003__aug_00051__generation,highd_instructions__multiple_choice__l1__0004,highd_instructions__multiple_choice__l2__0003,highd_instructions__concept__a8aab85457e1cbec,highd_instructions__concept__b1408799c58f4d91,highD_instructions,highD_instructions,"Dataset context:
Vehicle trajectories in the highD dataset were recorded at a sampling rate of 25 Hz.

Question:
Regarding the highD dataset, what is meant by having a 25 Hz sampling rate?

Options:
A. 25 vehicles recorded per hour
B. 25 cameras were used
C. 25 samples every second
D. 25 minutes of footage

Please provide the correct option and a concise explanation.","Dataset context:
Vehicle trajectories in the highD dataset are sampled at 25 Hz and include position-based motion variables such as speed and acceleration.

Question:
In the context of the highD dataset, what does a 25 Hz sampling rate tell us about how well motion variables like speed and acceleration can be determined?

Options:
A. It indicates that data were collected once every 25 seconds
B. It enables accurate calculation of motion-related variables such as speed and acceleration
C. It limits the dataset to static vehicle counts only
D. It restricts the dataset to qualitative observations

Please provide the correct option and a concise explanation.",0.901688,pending,
test__validation,test,validation,highd_instructions__multiple_choice__l1__0004__aug_00083__generation,highd_instructions__multiple_choice__l2__0003__aug_00057__generation,highd_instructions__multiple_choice__l1__0004,highd_instructions__multiple_choice__l2__0003,highd_instructions__concept__a8aab85457e1cbec,highd_instructions__concept__b1408799c58f4d91,highD_instructions,highD_instructions,"Dataset context:
Vehicle trajectories in the highD dataset were recorded at a sampling rate of 25 Hz.

Question:
Regarding the highD dataset, what is meant by having a 25 Hz sampling rate?

Options:
A. 25 vehicles recorded per hour
B. 25 cameras were used
C. 25 samples every second
D. 25 minutes of footage

Please provide the correct option and a concise explanation.","Dataset context:
Vehicle trajectories in the highD dataset are sampled at 25 Hz and include position-based motion variables such as speed and acceleration.

Question:
In the context of the highD dataset, what does a 25 Hz sampling rate tell us about how well motion variables like speed and acceleration can be determined?

Options:
A. It indicates that data were collected once every 25 seconds
B. It enables accurate calculation of motion-related variables such as speed and acceleration
C. It limits the dataset to static vehicle counts only
D. It restricts the dataset to qualitative observations

Please provide the correct option and a concise explanation.",0.901688,pending,
test__validation,test,validation,highd_instructions__multiple_choice__l1__0004__aug_00100__generation,highd_instructions__multiple_choice__l2__0003__aug_00058__generation,highd_instructions__multiple_choice__l1__0004,highd_instructions__multiple_choice__l2__0003,highd_instructions__concept__a8aab85457e1cbec,highd_instructions__concept__b1408799c58f4d91,highD_instructions,highD_instructions,"Dataset context:
Vehicle trajectories in the highD dataset were recorded at a sampling rate of 25 Hz.

Question:
Regarding the highD dataset, what is meant by having a 25 Hz sampling rate?

Options:
A. 25 vehicles recorded per hour
B. 25 minutes of footage
C. 25 trajectory samples each second
D. 25 cameras were used

Please provide the correct option and a concise explanation.","Dataset context:
Vehicle trajectories in the highD dataset are sampled at 25 Hz and include position-based motion variables such as speed and acceleration.

Question:
In the context of the highD dataset, what does a 25 Hz sampling rate tell us about how well motion variables like speed and acceleration can be determined?

Options:
A. It indicates that data were collected once every 25 seconds
B. It supports precise determination of kinematic variables, including speed and acceleration
C. It limits the dataset to static vehicle counts only
D. It restricts the dataset to qualitative observations

Please provide the correct option and a concise explanation.",0.902256,pending,
test__validation,test,validation,highd_instructions__multiple_choice__l1__0004__aug_00100__generation,highd_instructions__multiple_choice__l2__0003__aug_00052__generation,highd_instructions__multiple_choice__l1__0004,highd_instructions__multiple_choice__l2__0003,highd_instructions__concept__a8aab85457e1cbec,highd_instructions__concept__b1408799c58f4d91,highD_instructions,highD_instructions,"Dataset context:
Vehicle trajectories in the highD dataset were recorded at a sampling rate of 25 Hz.

Question:
Regarding the highD dataset, what is meant by having a 25 Hz sampling rate?

Options:
A. 25 vehicles recorded per hour
B. 25 minutes of footage
C. 25 trajectory samples each second
D. 25 cameras were used

Please provide the correct option and a concise explanation.","Dataset context:
Vehicle trajectories in the highD dataset are sampled at 25 Hz and include position-based motion variables such as speed and acceleration.

Question:
In the context of the highD dataset, what does a 25 Hz sampling rate tell us about how well motion variables like speed and acceleration can be determined?

Options:
A. It indicates that data were collected once every 25 seconds
B. It supports precise determination of kinematic variables, including speed and acceleration
C. It limits the dataset to static vehicle counts only
D. It restricts the dataset to qualitative observations

Please provide the correct option and a concise explanation.",0.902256,pending,
test__validation,test,validation,highd_instructions__multiple_choice__l1__0004__aug_00090__generation,highd_instructions__multiple_choice__l2__0003__aug_00058__generation,highd_instructions__multiple_choice__l1__0004,highd_instructions__multiple_choice__l2__0003,highd_instructions__concept__a8aab85457e1cbec,highd_instructions__concept__b1408799c58f4d91,highD_instructions,highD_instructions,"Dataset context:
Vehicle trajectories in the highD dataset were recorded at a sampling rate of 25 Hz.

Question:
Regarding the highD dataset, what is meant by having a 25 Hz sampling rate?

Options:
A. 25 vehicles recorded per hour
B. 25 minutes of footage
C. 25 trajectory samples each second
D. 25 cameras were used

Please provide the correct option and a concise explanation.","Dataset context:
Vehicle trajectories in the highD dataset are sampled at 25 Hz and include position-based motion variables such as speed and acceleration.

Question:
In the context of the highD dataset, what does a 25 Hz sampling rate tell us about how well motion variables like speed and acceleration can be determined?

Options:
A. It indicates that data were collected once every 25 seconds
B. It supports precise determination of kinematic variables, including speed and acceleration
C. It limits the dataset to static vehicle counts only
D. It restricts the dataset to qualitative observations

Please provide the correct option and a concise explanation.",0.902256,pending,
test__validation,test,validation,highd_instructions__multiple_choice__l1__0004__aug_00090__generation,highd_instructions__multiple_choice__l2__0003__aug_00052__generation,highd_instructions__multiple_choice__l1__0004,highd_instructions__multiple_choice__l2__0003,highd_instructions__concept__a8aab85457e1cbec,highd_instructions__concept__b1408799c58f4d91,highD_instructions,highD_instructions,"Dataset context:
Vehicle trajectories in the highD dataset were recorded at a sampling rate of 25 Hz.

Question:
Regarding the highD dataset, what is meant by having a 25 Hz sampling rate?

Options:
A. 25 vehicles recorded per hour
B. 25 minutes of footage
C. 25 trajectory samples each second
D. 25 cameras were used

Please provide the correct option and a concise explanation.","Dataset context:
Vehicle trajectories in the highD dataset are sampled at 25 Hz and include position-based motion variables such as speed and acceleration.

Question:
In the context of the highD dataset, what does a 25 Hz sampling rate tell us about how well motion variables like speed and acceleration can be determined?

Options:
A. It indicates that data were collected once every 25 seconds
B. It supports precise determination of kinematic variables, including speed and acceleration
C. It limits the dataset to static vehicle counts only
D. It restricts the dataset to qualitative observations

Please provide the correct option and a concise explanation.",0.902256,pending,
test__validation,test,validation,highd_instructions__multiple_choice__l1__0004__aug_00099__generation,highd_instructions__multiple_choice__l2__0003__aug_00057__generation,highd_instructions__multiple_choice__l1__0004,highd_instructions__multiple_choice__l2__0003,highd_instructions__concept__a8aab85457e1cbec,highd_instructions__concept__b1408799c58f4d91,highD_instructions,highD_instructions,"Dataset context:
Vehicle trajectories in the highD dataset were recorded at a sampling rate of 25 Hz.

Question:
Regarding the highD dataset, what is meant by having a 25 Hz sampling rate?

Options:
A. 25 vehicles recorded per hour
B. 25 minutes of footage
C. 25 samples every second
D. 25 cameras were used

Please provide the correct option and a concise explanation.","Dataset context:
Vehicle trajectories in the highD dataset are sampled at 25 Hz and include position-based motion variables such as speed and acceleration.

Question:
In the context of the highD dataset, what does a 25 Hz sampling rate tell us about how well motion variables like speed and acceleration can be determined?

Options:
A. It indicates that data were collected once every 25 seconds
B. It enables accurate calculation of motion-related variables such as speed and acceleration
C. It limits the dataset to static vehicle counts only
D. It restricts the dataset to qualitative observations

Please provide the correct option and a concise explanation.",0.902289,pending,
test__validation,test,validation,highd_instructions__multiple_choice__l1__0004__aug_00099__generation,highd_instructions__multiple_choice__l2__0003__aug_00051__generation,highd_instructions__multiple_choice__l1__0004,highd_instructions__multiple_choice__l2__0003,highd_instructions__concept__a8aab85457e1cbec,highd_instructions__concept__b1408799c58f4d91,highD_instructions,highD_instructions,"Dataset context:
Vehicle trajectories in the highD dataset were recorded at a sampling rate of 25 Hz.

Question:
Regarding the highD dataset, what is meant by having a 25 Hz sampling rate?

Options:
A. 25 vehicles recorded per hour
B. 25 minutes of footage
C. 25 samples every second
D. 25 cameras were used

Please provide the correct option and a concise explanation.","Dataset context:
Vehicle trajectories in the highD dataset are sampled at 25 Hz and include position-based motion variables such as speed and acceleration.

Question:
In the context of the highD dataset, what does a 25 Hz sampling rate tell us about how well motion variables like speed and acceleration can be determined?

Options:
A. It indicates that data were collected once every 25 seconds
B. It enables accurate calculation of motion-related variables such as speed and acceleration
C. It limits the dataset to static vehicle counts only
D. It restricts the dataset to qualitative observations

Please provide the correct option and a concise explanation.",0.902289,pending,
test__validation,test,validation,highd_instructions__multiple_choice__l1__0004__aug_00089__generation,highd_instructions__multiple_choice__l2__0003__aug_00057__generation,highd_instructions__multiple_choice__l1__0004,highd_instructions__multiple_choice__l2__0003,highd_instructions__concept__a8aab85457e1cbec,highd_instructions__concept__b1408799c58f4d91,highD_instructions,highD_instructions,"Dataset context:
Vehicle trajectories in the highD dataset were recorded at a sampling rate of 25 Hz.

Question:
Regarding the highD dataset, what is meant by having a 25 Hz sampling rate?

Options:
A. 25 vehicles recorded per hour
B. 25 minutes of footage
C. 25 samples every second
D. 25 cameras were used

Please provide the correct option and a concise explanation.","Dataset context:
Vehicle trajectories in the highD dataset are sampled at 25 Hz and include position-based motion variables such as speed and acceleration.

Question:
In the context of the highD dataset, what does a 25 Hz sampling rate tell us about how well motion variables like speed and acceleration can be determined?

Options:
A. It indicates that data were collected once every 25 seconds
B. It enables accurate calculation of motion-related variables such as speed and acceleration
C. It limits the dataset to static vehicle counts only
D. It restricts the dataset to qualitative observations

Please provide the correct option and a concise explanation.",0.902289,pending,
test__validation,test,validation,highd_instructions__multiple_choice__l1__0004__aug_00089__generation,highd_instructions__multiple_choice__l2__0003__aug_00051__generation,highd_instructions__multiple_choice__l1__0004,highd_instructions__multiple_choice__l2__0003,highd_instructions__concept__a8aab85457e1cbec,highd_instructions__concept__b1408799c58f4d91,highD_instructions,highD_instructions,"Dataset context:
Vehicle trajectories in the highD dataset were recorded at a sampling rate of 25 Hz.

Question:
Regarding the highD dataset, what is meant by having a 25 Hz sampling rate?

Options:
A. 25 vehicles recorded per hour
B. 25 minutes of footage
C. 25 samples every second
D. 25 cameras were used

Please provide the correct option and a concise explanation.","Dataset context:
Vehicle trajectories in the highD dataset are sampled at 25 Hz and include position-based motion variables such as speed and acceleration.

Question:
In the context of the highD dataset, what does a 25 Hz sampling rate tell us about how well motion variables like speed and acceleration can be determined?

Options:
A. It indicates that data were collected once every 25 seconds
B. It enables accurate calculation of motion-related variables such as speed and acceleration
C. It limits the dataset to static vehicle counts only
D. It restricts the dataset to qualitative observations

Please provide the correct option and a concise explanation.",0.902289,pending,
test__validation,test,validation,highd_instructions__multiple_choice__l1__0004__aug_00019__generation,highd_instructions__multiple_choice__l2__0003__aug_00057__generation,highd_instructions__multiple_choice__l1__0004,highd_instructions__multiple_choice__l2__0003,highd_instructions__concept__a8aab85457e1cbec,highd_instructions__concept__b1408799c58f4d91,highD_instructions,highD_instructions,"Dataset context:
Vehicle trajectories in the highD dataset were recorded at a sampling rate of 25 Hz.

Question:
In the context of the highD dataset, what does a sampling rate of 25 Hz indicate?

Options:
A. 25 vehicles recorded per hour
B. 25 minutes of footage
C. 25 samples every second
D. 25 cameras were used

Please provide the correct option and a concise explanation.","Dataset context:
Vehicle trajectories in the highD dataset are sampled at 25 Hz and include position-based motion variables such as speed and acceleration.

Question:
In the context of the highD dataset, what does a 25 Hz sampling rate tell us about how well motion variables like speed and acceleration can be determined?

Options:
A. It indicates that data were collected once every 25 seconds
B. It enables accurate calculation of motion-related variables such as speed and acceleration
C. It limits the dataset to static vehicle counts only
D. It restricts the dataset to qualitative observations

Please provide the correct option and a concise explanation.",0.902332,pending,
test__validation,test,validation,highd_instructions__multiple_choice__l1__0004__aug_00019__generation,highd_instructions__multiple_choice__l2__0003__aug_00051__generation,highd_instructions__multiple_choice__l1__0004,highd_instructions__multiple_choice__l2__0003,highd_instructions__concept__a8aab85457e1cbec,highd_instructions__concept__b1408799c58f4d91,highD_instructions,highD_instructions,"Dataset context:
Vehicle trajectories in the highD dataset were recorded at a sampling rate of 25 Hz.

Question:
In the context of the highD dataset, what does a sampling rate of 25 Hz indicate?

Options:
A. 25 vehicles recorded per hour
B. 25 minutes of footage
C. 25 samples every second
D. 25 cameras were used

Please provide the correct option and a concise explanation.","Dataset context:
Vehicle trajectories in the highD dataset are sampled at 25 Hz and include position-based motion variables such as speed and acceleration.

Question:
In the context of the highD dataset, what does a 25 Hz sampling rate tell us about how well motion variables like speed and acceleration can be determined?

Options:
A. It indicates that data were collected once every 25 seconds
B. It enables accurate calculation of motion-related variables such as speed and acceleration
C. It limits the dataset to static vehicle counts only
D. It restricts the dataset to qualitative observations

Please provide the correct option and a concise explanation.",0.902332,pending,
test__validation,test,validation,highd_instructions__multiple_choice__l1__0004__aug_00009__generation,highd_instructions__multiple_choice__l2__0003__aug_00057__generation,highd_instructions__multiple_choice__l1__0004,highd_instructions__multiple_choice__l2__0003,highd_instructions__concept__a8aab85457e1cbec,highd_instructions__concept__b1408799c58f4d91,highD_instructions,highD_instructions,"Dataset context:
Vehicle trajectories in the highD dataset were recorded at a sampling rate of 25 Hz.

Question:
In the context of the highD dataset, what does a sampling rate of 25 Hz indicate?

Options:
A. 25 vehicles recorded per hour
B. 25 minutes of footage
C. 25 samples every second
D. 25 cameras were used

Please provide the correct option and a concise explanation.","Dataset context:
Vehicle trajectories in the highD dataset are sampled at 25 Hz and include position-based motion variables such as speed and acceleration.

Question:
In the context of the highD dataset, what does a 25 Hz sampling rate tell us about how well motion variables like speed and acceleration can be determined?

Options:
A. It indicates that data were collected once every 25 seconds
B. It enables accurate calculation of motion-related variables such as speed and acceleration
C. It limits the dataset to static vehicle counts only
D. It restricts the dataset to qualitative observations

Please provide the correct option and a concise explanation.",0.902332,pending,
test__validation,test,validation,highd_instructions__multiple_choice__l1__0004__aug_00009__generation,highd_instructions__multiple_choice__l2__0003__aug_00051__generation,highd_instructions__multiple_choice__l1__0004,highd_instructions__multiple_choice__l2__0003,highd_instructions__concept__a8aab85457e1cbec,highd_instructions__concept__b1408799c58f4d91,highD_instructions,highD_instructions,"Dataset context:
Vehicle trajectories in the highD dataset were recorded at a sampling rate of 25 Hz.

Question:
In the context of the highD dataset, what does a sampling rate of 25 Hz indicate?

Options:
A. 25 vehicles recorded per hour
B. 25 minutes of footage
C. 25 samples every second
D. 25 cameras were used

Please provide the correct option and a concise explanation.","Dataset context:
Vehicle trajectories in the highD dataset are sampled at 25 Hz and include position-based motion variables such as speed and acceleration.

Question:
In the context of the highD dataset, what does a 25 Hz sampling rate tell us about how well motion variables like speed and acceleration can be determined?

Options:
A. It indicates that data were collected once every 25 seconds
B. It enables accurate calculation of motion-related variables such as speed and acceleration
C. It limits the dataset to static vehicle counts only
D. It restricts the dataset to qualitative observations

Please provide the correct option and a concise explanation.",0.902332,pending,
train__validation,train,validation,road_networks_instructions__multiple_choice__l1__0001__original__generation,road_networks_instructions__short_answer__l1__0009__aug_00029__generation,road_networks_instructions__multiple_choice__l1__0001,road_networks_instructions__short_answer__l1__0009,road_networks_instructions__concept__156fd0ad22023b98,road_networks_instructions__concept__2a288367fb48e043,road_networks_instructions,road_networks_instructions,"Dataset context:
Network Repository road network datasets represent real-world cities and regions such as California, Pennsylvania, and Texas.

Question:
Which type of geographic areas are included in the Network Repository's road network datasets?

Options:
A. Outer space satellite paths
B. Real cities and regions such as California and Pennsylvania
C. Deep ocean submarine routes
D. Indoor building floor plans

Please provide the correct option and a concise explanation.","Dataset context:
The Network Repository’s road network collections often depict real cities and regions, with common examples being California, Pennsylvania, and Texas.

Question:
Road network datasets found in the Network Repository generally correspond to which categories of geographic areas?

Please provide a concise answer grounded in the dataset information.",0.919905,pending,
